institution_id,INST_1,INST_10,INST_11,INST_12,INST_13,INST_14,INST_15,INST_16,INST_17,INST_18,INST_19,INST_2,INST_20,INST_21,INST_22,INST_23,INST_24,INST_25,INST_26,INST_27,INST_28,INST_29,INST_3,INST_30,INST_4,INST_5,INST_6,INST_7,INST_8,INST_9
INST_28,0.0,0.08108108108108109,0.02631578947368421,0.21052631578947367,0.45714285714285713,0.8181818181818182,0.3902439024390244,0.030303030303030304,0.6176470588235294,0.075,0.3333333333333333,0.1388888888888889,0.5365853658536586,0.16129032258064516,0.14285714285714285,0.09090909090909091,0.4473684210526316,0.45,0.18181818181818182,0.17647058823529413,1.0,0.024390243902439025,0.3333333333333333,0.13157894736842105,0.17777777777777778,0.42857142857142855,0.16216216216216217,0.3157894736842105,0.07317073170731707,0.3953488372093023
INST_29,0.0,0.27906976744186046,0.06818181818181818,0.23255813953488372,0.425,0.02127659574468085,0.0,0.0,0.05714285714285714,0.0,0.1111111111111111,0.0,0.4358974358974359,0.05714285714285714,0.07692307692307693,0.045454545454545456,0.047619047619047616,0.4146341463414634,0.23404255319148937,0.2564102564102564,0.024390243902439025,1.0,0.25,0.3409090909090909,0.045454545454545456,0.10638297872340426,0.0,0.125,0.27906976744186046,0.28888888888888886
INST_3,0.1794871794871795,0.23076923076923078,0.08823529411764706,0.05128205128205128,0.3829787234042553,0.1875,0.13043478260869565,0.11363636363636363,0.5476190476190477,0.047619047619047616,0.3333333333333333,0.0975609756097561,0.4146341463414634,0.0967741935483871,0.125,0.06666666666666667,0.6136363636363636,0.38636363636363635,0.2222222222222222,0.11428571428571428,0.3333333333333333,0.25,1.0,0.3333333333333333,0.3191489361702128,0.2727272727272727,0.21951219512195122,0.125,0.11627906976744186,0.45454545454545453
INST_30,0.15384615384615385,0.34146341463414637,0.04878048780487805,0.07692307692307693,0.06818181818181818,0.2,0.045454545454545456,0.13513513513513514,0.47368421052631576,0.125,0.1388888888888889,0.046511627906976744,0.1951219512195122,0.02857142857142857,0.029411764705882353,0.0,0.5555555555555556,0.1951219512195122,0.0851063829787234,0.5,0.13157894736842105,0.3409090909090909,0.3333333333333333,1.0,0.20454545454545456,0.02127659574468085,0.23684210526315788,0.17142857142857143,0.4090909090909091,0.5454545454545454
INST_4,0.34146341463414637,0.13157894736842105,0.09523809523809523,0.09302325581395349,0.05,0.15217391304347827,0.06666666666666667,0.12195121951219512,0.2972972972972973,0.40476190476190477,0.325,0.275,0.06818181818181818,0.08823529411764706,0.32432432432432434,0.0,0.5111111111111111,0.045454545454545456,0.02040816326530612,0.0,0.17777777777777778,0.045454545454545456,0.3191489361702128,0.20454545454545456,1.0,0.2127659574468085,0.2894736842105263,0.06976744186046512,0.3409090909090909,0.046511627906976744
INST_5,0.4,0.14634146341463414,0.391304347826087,0.24390243902439024,0.43478260869565216,0.3,0.1111111111111111,0.022222222222222223,0.23684210526315788,0.3181818181818182,0.23076923076923078,0.1111111111111111,0.28888888888888886,0.0,0.19444444444444445,0.16,0.09523809523809523,0.46808510638297873,0.1702127659574468,0.14634146341463414,0.42857142857142855,0.10638297872340426,0.2727272727272727,0.02127659574468085,0.2127659574468085,1.0,0.025,0.047619047619047616,0.2608695652173913,0.3191489361702128
INST_6,0.4166666666666667,0.125,0.11428571428571428,0.35294117647058826,0.05,0.3157894736842105,0.20512820512820512,0.19444444444444445,0.375,0.5277777777777778,0.06060606060606061,0.4473684210526316,0.09090909090909091,0.15384615384615385,0.16666666666666666,0.22727272727272727,0.35135135135135137,0.025,0.30952380952380953,0.30303030303030304,0.16216216216216217,0.0,0.21951219512195122,0.23684210526315788,0.2894736842105263,0.025,1.0,0.2777777777777778,0.10256410256410256,0.0
INST_7,0.09090909090909091,0.09090909090909091,0.0,0.7837837837837838,0.225,0.34146341463414637,0.10256410256410256,0.024390243902439025,0.21621621621621623,0.13513513513513514,0.47368421052631576,0.1891891891891892,0.25,0.5806451612903226,0.029411764705882353,0.02127659574468085,0.2,0.3023255813953488,0.16666666666666666,0.21621621621621623,0.3157894736842105,0.125,0.125,0.17142857142857143,0.06976744186046512,0.047619047619047616,0.2777777777777778,1.0,0.027777777777777776,0.13513513513513514
INST_8,0.2619047619047619,0.627906976744186,0.09523809523809523,0.18421052631578946,0.0,0.125,0.047619047619047616,0.02564102564102564,0.12195121951219512,0.275,0.058823529411764705,0.13157894736842105,0.0,0.0,0.10256410256410256,0.0,0.13513513513513514,0.043478260869565216,0.08163265306122448,0.3333333333333333,0.07317073170731707,0.27906976744186046,0.11627906976744186,0.4090909090909091,0.3409090909090909,0.2608695652173913,0.10256410256410256,0.027777777777777776,1.0,0.20454545454545456
INST_9,0.0,0.125,0.07317073170731707,0.06666666666666667,0.5777777777777777,0.30612244897959184,0.125,0.0,0.37142857142857144,0.0,0.10256410256410256,0.075,0.425,0.06451612903225806,0.02702702702702703,0.024390243902439025,0.2391304347826087,0.5405405405405406,0.16279069767441862,0.6052631578947368,0.3953488372093023,0.28888888888888886,0.45454545454545453,0.5454545454545454,0.046511627906976744,0.3191489361702128,0.0,0.13513513513513514,0.20454545454545456,1.0
