institution_id,INST_1,INST_10,INST_11,INST_12,INST_13,INST_14,INST_15,INST_16,INST_17,INST_18,INST_19,INST_2,INST_20,INST_21,INST_22,INST_23,INST_24,INST_25,INST_26,INST_27,INST_28,INST_29,INST_3,INST_30,INST_4,INST_5,INST_6,INST_7,INST_8,INST_9
INST_1,1.0,0.5277777777777778,0.0,1.0,0.5384615384615384,0.5581395348837209,0.7027027027027027,0.11764705882352941,0.42424242424242425,0.5365853658536586,0.9705882352941176,0.8333333333333334,1.0,0.0625,0.7142857142857143,0.7,0.027777777777777776,0.6829268292682927,0.9523809523809523,0.9,0.45714285714285713,0.05128205128205128,0.38461538461538464,0.6410256410256411,1.0,0.5,0.7222222222222222,0.06060606060606061,0.21428571428571427,0.0
INST_10,0.5277777777777778,1.0,0.5,0.6176470588235294,0.825,0.9512195121951219,0.6511627906976745,0.5609756097560976,0.8571428571428571,0.8205128205128205,0.5555555555555556,0.65,0.391304347826087,0.5714285714285714,0.6666666666666666,0.65,0.47058823529411764,0.7631578947368421,0.5348837209302325,0.5757575757575758,0.8918918918918919,0.5116279069767442,0.8461538461538461,0.926829268292683,0.42105263157894735,0.8292682926829268,0.75,0.5454545454545454,0.6976744186046512,0.225
INST_11,0.0,0.5,1.0,0.0,0.3902439024390244,0.3488372093023256,0.23809523809523808,0.967741935483871,0.48484848484848486,0.45,0.029411764705882353,0.14285714285714285,0.0,1.0,0.2222222222222222,0.2127659574468085,1.0,0.2631578947368421,0.023255813953488372,0.05714285714285714,0.5,1.0,0.5882352941176471,0.3170731707317073,0.0,0.5,0.22857142857142856,0.9487179487179487,0.7380952380952381,0.975609756097561
INST_12,1.0,0.6176470588235294,0.0,1.0,0.725,0.7619047619047619,0.9487179487179487,0.17647058823529413,0.6060606060606061,0.7441860465116279,0.9705882352941176,0.9166666666666666,1.0,0.03225806451612903,0.8823529411764706,0.8636363636363636,0.0,0.7105263157894737,0.9777777777777777,0.9459459459459459,0.631578947368421,0.09302325581395349,0.5897435897435898,0.7692307692307693,1.0,0.6097560975609756,0.8529411764705882,0.05405405405405406,0.3157894736842105,0.0
INST_13,0.5384615384615384,0.825,0.3902439024390244,0.725,1.0,0.9361702127659575,0.7380952380952381,0.6410256410256411,0.7894736842105263,0.8372093023255814,0.625,0.8421052631578947,0.5952380952380952,0.4722222222222222,0.825,0.8181818181818182,0.4146341463414634,0.6666666666666666,0.6888888888888889,0.7435897435897436,0.8285714285714286,0.425,0.8723404255319149,0.8181818181818182,0.6,0.9347826086956522,0.775,0.425,0.7391304347826086,0.2222222222222222
INST_14,0.5581395348837209,0.9512195121951219,0.3488372093023256,0.7619047619047619,0.9361702127659575,1.0,0.7551020408163265,0.6046511627906976,0.8636363636363636,0.851063829787234,0.631578947368421,0.8043478260869565,0.5555555555555556,0.42857142857142855,0.8536585365853658,0.9166666666666666,0.3953488372093023,0.7619047619047619,0.7391304347826086,0.775,0.8863636363636364,0.425531914893617,0.875,0.9333333333333333,0.6304347826086957,0.88,0.7368421052631579,0.4146341463414634,0.6875,0.20408163265306123
INST_15,0.7027027027027027,0.6511627906976745,0.23809523809523808,0.9487179487179487,0.7380952380952381,0.7551020408163265,1.0,0.425,0.7560975609756098,0.7555555555555555,0.8571428571428571,0.9743589743589743,0.7727272727272727,0.15151515151515152,0.8809523809523809,0.8163265306122449,0.15,0.7804878048780488,0.8409090909090909,0.9230769230769231,0.7804878048780488,0.2926829268292683,0.6739130434782609,0.8181818181818182,0.8222222222222222,0.6888888888888889,0.9743589743589743,0.23076923076923078,0.47619047619047616,0.075
INST_16,0.11764705882352941,0.5609756097560976,0.967741935483871,0.17647058823529413,0.6410256410256411,0.6046511627906976,0.425,1.0,0.5945945945945946,0.725,0.13157894736842105,0.325,0.1282051282051282,0.84375,0.4,0.48717948717948717,0.8372093023255814,0.3953488372093023,0.275,0.35135135135135137,0.696969696969697,0.9767441860465116,0.8409090909090909,0.4864864864864865,0.14634146341463414,0.6666666666666666,0.4166666666666667,0.8536585365853658,0.8974358974358975,0.775
INST_17,0.42424242424242425,0.8571428571428571,0.48484848484848486,0.6060606060606061,0.7894736842105263,0.8636363636363636,0.7560975609756098,0.5945945945945946,1.0,0.7941176470588235,0.6,0.7647058823529411,0.46153846153846156,0.5625,0.8666666666666667,0.7631578947368421,0.4444444444444444,0.925,0.6428571428571429,0.8,0.8529411764705882,0.5714285714285714,0.6904761904761905,0.8947368421052632,0.5405405405405406,0.6842105263157895,0.8125,0.5135135135135135,0.6829268292682927,0.2857142857142857
INST_18,0.5365853658536586,0.8205128205128205,0.45,0.7441860465116279,0.8372093023255814,0.851063829787234,0.7555555555555555,0.725,0.7941176470588235,1.0,0.5945945945945946,0.6666666666666666,0.4878048780487805,0.3870967741935484,0.7692307692307693,0.8478260869565217,0.4186046511627907,0.6388888888888888,0.6595744680851063,0.6842105263157895,0.925,0.4883720930232558,0.8809523809523809,0.9,0.5714285714285714,0.8409090909090909,0.8055555555555556,0.5405405405405406,0.675,0.2826086956521739
