institution_id,INST_1,INST_10,INST_11,INST_12,INST_13,INST_14,INST_15,INST_16,INST_17,INST_18,INST_19,INST_2,INST_20,INST_21,INST_22,INST_23,INST_24,INST_25,INST_26,INST_27,INST_28,INST_29,INST_3,INST_30,INST_4,INST_5,INST_6,INST_7,INST_8,INST_9
INST_19,0.8823529411764706,0.8611111111111112,0.8235294117647058,0.38235294117647056,0.9,0.868421052631579,0.7142857142857143,0.39473684210526316,0.43333333333333335,0.8108108108108109,1.0,0.868421052631579,0.8461538461538461,0.25925925925925924,0.45161290322580644,0.7948717948717948,0.875,0.7142857142857143,0.43243243243243246,0.9032258064516129,0.9090909090909091,0.19444444444444445,0.8717948717948718,0.8333333333333334,0.85,0.7692307692307693,0.9696969696969697,0.7631578947368421,0.9411764705882353,0.8974358974358975
INST_2,0.8611111111111112,0.775,0.6,0.6111111111111112,0.6578947368421053,0.7608695652173914,0.8461538461538461,0.275,0.38235294117647056,0.7380952380952381,0.868421052631579,1.0,0.6590909090909091,0.37037037037037035,0.6486486486486487,0.75,0.7567567567567568,0.7073170731707317,0.391304347826087,0.6756756756756757,0.6666666666666666,0.275,0.6829268292682927,0.627906976744186,0.7,0.8666666666666667,0.7894736842105263,0.7837837837837838,0.7105263157894737,0.675
INST_20,0.8378378378378378,0.9347826086956522,0.8888888888888888,0.2702702702702703,0.9523809523809523,0.9777777777777777,0.7954545454545454,0.28205128205128205,0.3333333333333333,0.8536585365853658,0.8461538461538461,0.6590909090909091,1.0,0.2857142857142857,0.16216216216216217,0.6136363636363636,0.7948717948717948,0.75,0.3902439024390244,0.9722222222222222,0.926829268292683,0.10256410256410256,0.9512195121951219,0.9024390243902439,0.8409090909090909,0.5555555555555556,0.9090909090909091,0.7222222222222222,0.6046511627906976,0.9
INST_21,0.3125,0.2857142857142857,0.17647058823529413,0.8064516129032258,0.16666666666666666,0.2,0.24242424242424243,1.0,0.8125,0.0,0.25925925925925924,0.37037037037037035,0.2857142857142857,1.0,0.6666666666666666,0.3333333333333333,0.10714285714285714,0.10526315789473684,0.868421052631579,0.19230769230769232,0.1935483870967742,0.9142857142857143,0.16129032258064516,0.11428571428571428,0.2647058823529412,0.4864864864864865,0.15384615384615385,0.0967741935483871,0.3142857142857143,0.12903225806451613
INST_22,0.4,0.3333333333333333,0.3333333333333333,0.9117647058823529,0.3,0.21951219512195122,0.5,0.65,0.5333333333333333,0.2564102564102564,0.45161290322580644,0.6486486486486487,0.16216216216216217,0.6666666666666666,1.0,0.5,0.35294117647058826,0.3157894736842105,0.5641025641025641,0.30303030303030304,0.17142857142857143,0.717948717948718,0.2,0.2647058823529412,0.2972972972972973,0.6666666666666666,0.4166666666666667,0.47058823529411764,0.48717948717948717,0.24324324324324326
INST_23,0.775,0.775,0.7659574468085106,0.4772727272727273,0.7272727272727273,0.75,0.5714285714285714,0.46153846153846156,0.39473684210526316,0.6956521739130435,0.7948717948717948,0.75,0.6136363636363636,0.3333333333333333,0.5,1.0,0.775,0.6122448979591837,0.49019607843137253,0.7,0.7272727272727273,0.2727272727272727,0.7555555555555555,0.7333333333333333,0.7916666666666666,0.9,0.7272727272727273,0.6382978723404256,0.8260869565217391,0.7317073170731707
INST_24,0.8055555555555556,0.9117647058823529,0.8611111111111112,0.4722222222222222,0.926829268292683,0.8604651162790697,0.75,0.23255813953488372,0.4722222222222222,0.8604651162790697,0.875,0.7567567567567568,0.7948717948717948,0.10714285714285714,0.35294117647058826,0.775,1.0,0.6857142857142857,0.4186046511627907,0.8055555555555556,0.8947368421052632,0.19047619047619047,0.8409090909090909,0.8888888888888888,0.8666666666666667,0.6428571428571429,0.8918918918918919,0.8,0.7837837837837838,0.8260869565217391
INST_25,0.7073170731707317,0.631578947368421,0.631578947368421,0.21052631578947367,0.7142857142857143,0.7857142857142857,0.7317073170731707,0.11627906976744186,0.2,0.9166666666666666,0.7142857142857143,0.7073170731707317,0.75,0.10526315789473684,0.3157894736842105,0.6122448979591837,0.6857142857142857,1.0,0.14,0.7837837837837838,0.7,0.024390243902439025,0.7272727272727273,0.6829268292682927,0.5909090909090909,0.6808510638297872,0.775,0.8372093023255814,0.5652173913043478,0.7567567567567568
INST_26,0.5,0.3953488372093023,0.4418604651162791,0.8,0.4666666666666667,0.43478260869565216,0.22727272727272727,0.925,0.9761904761904762,0.1702127659574468,0.43243243243243246,0.391304347826087,0.3902439024390244,0.868421052631579,0.5641025641025641,0.49019607843137253,0.4186046511627907,0.14,1.0,0.3888888888888889,0.38636363636363635,0.7872340425531915,0.4,0.3191489361702128,0.4489795918367347,0.40425531914893614,0.35714285714285715,0.16666666666666666,0.5510204081632653,0.37209302325581395
INST_27,0.8333333333333334,0.9393939393939394,0.9428571428571428,0.32432432432432434,0.9487179487179487,0.95,0.7948717948717948,0.1891891891891892,0.43333333333333335,0.9210526315789473,0.9032258064516129,0.6756756756756757,0.9722222222222222,0.19230769230769232,0.30303030303030304,0.7,0.8055555555555556,0.7837837837837838,0.3888888888888889,1.0,0.9705882352941176,0.05128205128205128,1.0,0.9722222222222222,0.8648648648648649,0.6097560975609756,0.9090909090909091,0.8378378378378378,0.7272727272727273,0.9736842105263158
INST_28,0.7142857142857143,0.918918918918919,0.9210526315789473,0.2631578947368421,1.0,0.9545454545454546,0.7804878048780488,0.2727272727272727,0.35294117647058826,0.9,0.9090909090909091,0.6666666666666666,0.926829268292683,0.1935483870967742,0.17142857142857143,0.7272727272727273,0.8947368421052632,0.7,0.38636363636363635,0.9705882352941176,1.0,0.14634146341463414,0.9743589743589743,1.0,0.8666666666666667,0.5714285714285714,0.8918918918918919,0.7894736842105263,0.7560975609756098,0.9767441860465116
INST_29,0.23076923076923078,0.18604651162790697,0.13636363636363635,0.7441860465116279,0.175,0.1276595744680851,0.12195121951219512,0.9534883720930233,0.8285714285714286,0.09302325581395349,0.19444444444444445,0.275,0.10256410256410256,0.9142857142857143,0.717948717948718,0.2727272727272727,0.19047619047619047,0.024390243902439025,0.7872340425531915,0.05128205128205128,0.14634146341463414,1.0,0.13636363636363635,0.18181818181818182,0.25,0.3191489361702128,0.1794871794871795,0.175,0.37209302325581395,0.13333333333333333
INST_3,0.8461538461538461,0.9743589743589743,0.9117647058823529,0.23076923076923078,0.9787234042553191,0.9583333333333334,0.7608695652173914,0.20454545454545456,0.4523809523809524,0.9047619047619048,0.8717948717948718,0.6829268292682927,0.9512195121951219,0.16129032258064516,0.2,0.7555555555555555,0.8409090909090909,0.7272727272727273,0.4,1.0,0.9743589743589743,0.13636363636363635,1.0,0.9777777777777777,0.8723404255319149,0.6363636363636364,0.9024390243902439,0.8,0.7441860465116279,0.9772727272727273
INST_30,0.7692307692307693,0.9024390243902439,0.975609756097561,0.20512820512820512,0.9772727272727273,0.9333333333333333,0.75,0.1891891891891892,0.42105263157894735,0.95,0.8333333333333334,0.627906976744186,0.9024390243902439,0.11428571428571428,0.2647058823529412,0.7333333333333333,0.8888888888888888,0.6829268292682927,0.3191489361702128,0.9722222222222222,1.0,0.18181818181818182,0.9777777777777777,1.0,0.8863636363636364,0.6170212765957447,0.8947368421052632,0.8857142857142857,0.8181818181818182,0.9772727272727273
INST_4,0.8780487804878049,0.9736842105263158,0.9047619047619048,0.4186046511627907,0.85,0.8913043478260869,0.6666666666666666,0.3170731707317073,0.4864864864864865,0.7857142857142857,0.85,0.7,0.8409090909090909,0.2647058823529412,0.2972972972972973,0.7916666666666666,0.8666666666666667,0.5909090909090909,0.4489795918367347,0.8648648648648649,0.8666666666666667,0.25,0.8723404255319149,0.8863636363636364,1.0,0.6382978723404256,0.8157894736842105,0.6976744186046512,0.75,0.7906976744186046
INST_5,0.85,0.6829268292682927,0.5869565217391305,0.4878048780487805,0.6521739130434783,0.68,0.7333333333333333,0.37777777777777777,0.42105263157894735,0.6818181818181818,0.7692307692307693,0.8666666666666667,0.5555555555555556,0.4864864864864865,0.6666666666666666,0.9,0.6428571428571429,0.6808510638297872,0.40425531914893614,0.6097560975609756,0.5714285714285714,0.3191489361702128,0.6363636363636364,0.6170212765957447,0.6382978723404256,1.0,0.725,0.6428571428571429,0.7608695652173914,0.5957446808510638
INST_6,0.8333333333333334,0.925,0.9428571428571428,0.3235294117647059,0.95,0.9473684210526315,0.7435897435897436,0.16666666666666666,0.4375,0.9166666666666666,0.9696969696969697,0.7894736842105263,0.9090909090909091,0.15384615384615385,0.4166666666666667,0.7272727272727273,0.8918918918918919,0.775,0.35714285714285715,0.9090909090909091,0.8918918918918919,0.1794871794871795,0.9024390243902439,0.8947368421052632,0.8157894736842105,0.725,1.0,0.8611111111111112,0.7948717948717948,0.9166666666666666
INST_7,0.6666666666666666,0.7878787878787878,0.8461538461538461,0.3783783783783784,0.75,0.7560975609756098,0.8205128205128205,0.07317073170731707,0.35135135135135137,0.9459459459459459,0.7631578947368421,0.7837837837837838,0.7222222222222222,0.0967741935483871,0.47058823529411764,0.6382978723404256,0.8,0.8372093023255814,0.16666666666666666,0.8378378378378378,0.7894736842105263,0.175,0.8,0.8857142857142857,0.6976744186046512,0.6428571428571429,0.8611111111111112,1.0,0.6666666666666666,0.8108108108108109
INST_8,0.7619047619047619,0.7674418604651163,0.8095238095238095,0.34210526315789475,0.8260869565217391,0.75,0.5476190476190477,0.46153846153846156,0.6341463414634146,0.75,0.9411764705882353,0.7105263157894737,0.6046511627906976,0.3142857142857143,0.48717948717948717,0.8260869565217391,0.7837837837837838,0.5652173913043478,0.5510204081632653,0.7272727272727273,0.7560975609756098,0.37209302325581395,0.7441860465116279,0.8181818181818182,0.75,0.7608695652173914,0.7948717948717948,0.6666666666666666,1.0,0.8409090909090909
INST_9,0.7948717948717948,0.925,0.8780487804878049,0.2,0.9555555555555556,0.9183673469387755,0.7,0.25,0.4,0.9130434782608695,0.8974358974358975,0.675,0.9,0.12903225806451613,0.24324324324324326,0.7317073170731707,0.8260869565217391,0.7567567567567568,0.37209302325581395,0.9736842105263158,0.9767441860465116,0.13333333333333333,0.9772727272727273,0.9772727272727273,0.7906976744186046,0.5957446808510638,0.9166666666666666,0.8108108108108109,0.8409090909090909,1.0
